"County Code","District Code","School Code","Filler","Test Year","Subgroup ID","Test Type","Total Number Tested at Entity Level and Demographic","Total Number Tested with Valid Scores at this Demographic","Grade","Test Id","CAA Science Reported Enrollment","Total Number of Students Tested","Mean Percent Correct","Percentage in Preliminary Indicator Category 1","Percentage in Preliminary Indicator Category 2","Percentage in Preliminary Indicator Category 3","Total Number of Students with Valid Scores"
"27","66092","0000000","","2019","204","Y","12","12","10","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","204","Y","12","12","11","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","204","Y","12","12","12","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","204","Y","12","12","13","18","21","12","","8.33","91.67","0.00","12"
"27","66092","0000000","","2019","205","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","205","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0000000","","2019","206","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","206","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","206","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0000000","","2019","207","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","207","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0000000","","2019","220","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","220","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0000000","","2019","224","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","224","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","224","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","224","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","224","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0000000","","2019","226","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","226","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","226","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","226","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0000000","","2019","227","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","227","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0111435","","2019","1","Y","*","*","10","18","*","*","*","*","*","*","*"
"27","66092","0111435","","2019","1","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0111435","","2019","3","Y","*","*","10","18","*","*","*","*","*","*","*"
"27","66092","0111435","","2019","3","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0111435","","2019","6","Y","*","*","10","18","*","*","*","*","*","*","*"
"27","66092","0111435","","2019","6","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0111435","","2019","31","Y","*","*","10","18","*","*","*","*","*","*","*"
"27","66092","0111435","","2019","31","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0111435","","2019","51","Y","*","*","10","18","*","*","*","*","*","*","*"
"27","66092","0111435","","2019","51","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0111435","","2019","53","Y","*","*","10","18","*","*","*","*","*","*","*"
"27","66092","0111435","","2019","53","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0111435","","2019","78","Y","*","*","10","18","*","*","*","*","*","*","*"
"27","66092","0111435","","2019","78","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0111435","","2019","91","Y","*","*","10","18","*","*","*","*","*","*","*"
"27","66092","0111435","","2019","91","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0111435","","2019","92","Y","*","*","10","18","*","*","*","*","*","*","*"
"27","66092","0111435","","2019","92","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0111435","","2019","142","Y","*","*","10","18","*","*","*","*","*","*","*"
"27","66092","0111435","","2019","142","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0111435","","2019","160","Y","*","*","10","18","*","*","*","*","*","*","*"
"27","66092","0111435","","2019","160","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0111435","","2019","170","Y","*","*","10","18","*","*","*","*","*","*","*"
"27","66092","0111435","","2019","170","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0111435","","2019","180","Y","*","*","10","18","*","*","*","*","*","*","*"
"27","66092","0111435","","2019","180","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0111435","","2019","204","Y","*","*","10","18","*","*","*","*","*","*","*"
"27","66092","0111435","","2019","204","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0112896","","2019","1","Y","*","*","10","18","*","*","*","*","*","*","*"
"27","66092","0112896","","2019","1","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0112896","","2019","3","Y","*","*","10","18","*","*","*","*","*","*","*"
"27","66092","0112896","","2019","3","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0112896","","2019","31","Y","*","*","10","18","*","*","*","*","*","*","*"
"27","66092","0112896","","2019","31","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0112896","","2019","51","Y","*","*","10","18","*","*","*","*","*","*","*"
"27","66092","0112896","","2019","51","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0112896","","2019","53","Y","*","*","10","18","*","*","*","*","*","*","*"
"27","66092","0112896","","2019","53","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0112896","","2019","78","Y","*","*","10","18","*","*","*","*","*","*","*"
"27","66092","0112896","","2019","78","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0112896","","2019","90","Y","*","*","10","18","*","*","*","*","*","*","*"
"27","66092","0112896","","2019","90","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0112896","","2019","142","Y","*","*","10","18","*","*","*","*","*","*","*"
"27","66092","0112896","","2019","142","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0112896","","2019","160","Y","*","*","10","18","*","*","*","*","*","*","*"
"27","66092","0112896","","2019","160","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0112896","","2019","170","Y","*","*","10","18","*","*","*","*","*","*","*"
"27","66092","0112896","","2019","170","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0112896","","2019","204","Y","*","*","10","18","*","*","*","*","*","*","*"
"27","66092","0112896","","2019","204","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","2735348","","2019","1","Y","4","4","11","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","1","Y","4","4","12","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","1","Y","4","4","13","18","36","4","","*","*","*","4"
"27","66092","2735348","","2019","3","Y","4","4","11","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","3","Y","4","4","12","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","3","Y","4","4","13","18","24","4","","*","*","*","4"
"27","66092","2735348","","2019","4","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","4","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","4","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","2735348","","2019","6","Y","4","4","11","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","6","Y","4","4","12","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","6","Y","4","4","13","18","27","4","","*","*","*","4"
"27","66092","2735348","","2019","8","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","8","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","2735348","","2019","31","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","31","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","31","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","2735348","","2019","50","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","50","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","2735348","","2019","51","Y","4","4","11","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","51","Y","4","4","12","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","51","Y","4","4","13","18","35","4","","*","*","*","4"
"27","66092","2735348","","2019","52","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","52","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","2735348","","2019","53","Y","4","4","11","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","53","Y","4","4","12","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","53","Y","4","4","13","18","35","4","","*","*","*","4"
"27","66092","2735348","","2019","74","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","74","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","74","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","2735348","","2019","76","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","76","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","2735348","","2019","78","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","78","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","78","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","2735348","","2019","79","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","79","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","2735348","","2019","80","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","80","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","80","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","2735348","","2019","90","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","90","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","90","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","2735348","","2019","91","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","91","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","91","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","2735348","","2019","92","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","92","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","92","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","2735348","","2019","93","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","93","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","93","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","2735348","","2019","94","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","94","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","94","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","2735348","","2019","111","Y","4","4","11","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","111","Y","4","4","12","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","111","Y","4","4","13","18","21","4","","*","*","*","4"
"27","66092","2735348","","2019","142","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","142","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","142","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","2735348","","2019","144","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","144","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","2735348","","2019","160","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","160","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","160","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","2735348","","2019","170","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","170","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","170","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","2735348","","2019","180","Y","4","4","11","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","180","Y","4","4","12","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","180","Y","4","4","13","18","26","4","","*","*","*","4"
"27","66092","2735348","","2019","200","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","200","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","200","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","2735348","","2019","202","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","202","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","2735348","","2019","204","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","204","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","204","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","2735348","","2019","205","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","205","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","2735348","","2019","206","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","206","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","206","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","2735348","","2019","220","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","220","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","2735348","","2019","224","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","224","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","224","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","2735348","","2019","226","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","226","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","226","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","2735348","","2019","227","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","2735348","","2019","227","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","6026223","","2019","1","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66092","6026223","","2019","1","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","6026223","","2019","3","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66092","6026223","","2019","3","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","6026223","","2019","4","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66092","6026223","","2019","4","Y","*","*","13","18","*","*","","*","*","*","*"
